date,day_of_week,hour_slot,patient_count,severity,high_acuity,avg_PainGrade,Medical/Internal,Trauma/Injury,lag_2wk_avg,lag_4wk_avg,lag_8wk_avg,lag_12wk_avg,lag_8wk_severity,lag_8wk_high_acuity,lag_8wk_avg_PainGrade,lag_8wk_Medical/Internal,lag_8wk_Trauma/Injury,month,week_of_year,is_weekend,daily_cumulative_avg
2019-09-24,2,3,23,3.0,0.3478260869565217,1.173913043478261,8.0,13,15.5,16.0,16.125,17.083333333333332,2.641295794633643,0.5030637254901961,1.4145158569500675,8.5,6.375,9,39,0,8.666666666666666
2019-09-24,2,4,20,2.2,0.75,0.8823529411764706,13.0,6,24.0,21.75,22.0,21.333333333333332,2.6953475751301843,0.46620569044482085,1.8432593541369118,13.625,7.75,9,39,0,12.25
2019-09-24,2,5,18,2.388888888888889,0.6666666666666666,0.7058823529411765,9.0,8,24.0,24.5,24.625,24.75,2.626290630151817,0.5783909897464559,1.6138460695318777,13.0,10.625,9,39,0,13.8
2019-09-25,3,0,8,2.625,0.5,0.875,6.0,2,15.5,17.5,14.625,13.833333333333334,2.671628094557661,0.5244214183649168,1.8452595811051693,8.125,5.875,9,39,0,14.625
2019-09-25,3,1,2,2.5,0.5,1.0,1.0,1,3.5,4.0,5.0,5.583333333333333,2.5885416666666665,0.5145833333333333,1.265625,2.375,1.5,9,39,0,8.0
2019-09-25,3,2,10,2.6,0.6,1.0,5.0,3,12.0,14.25,14.5,14.25,2.756608669108669,0.4279761904761904,1.1160948426573427,7.25,6.0,9,39,0,5.0
2019-09-25,3,3,14,2.7142857142857144,0.5,1.5384615384615383,4.0,10,18.0,19.0,18.125,17.416666666666668,2.723358641702295,0.4688313922060052,1.4382175567595459,8.125,8.125,9,39,0,6.666666666666667
2019-09-25,3,4,17,2.411764705882353,0.7058823529411765,1.0,5.0,12,22.0,21.5,22.25,21.833333333333332,2.5397545129162777,0.5590073529411764,1.4453631876164768,13.0,7.875,9,39,0,8.5
2019-09-25,3,5,23,2.608695652173913,0.5652173913043478,0.9130434782608696,11.0,11,29.0,28.0,24.125,24.5,2.653302987861811,0.5485624805477747,1.0350116620497056,12.0,10.75,9,39,0,10.2
2019-09-26,4,0,12,2.1666666666666665,0.75,0.6,8.0,4,11.5,13.75,12.375,12.916666666666666,2.752281297134238,0.5179047259929612,0.7835505997270703,5.875,5.625,9,39,0,12.375
2019-09-26,4,1,4,2.0,1.0,0.0,4.0,0,4.0,3.25,5.125,5.333333333333333,2.6944444444444446,0.5604166666666666,1.0458333333333334,3.75,1.25,9,39,0,12.0
2019-09-26,4,2,18,2.388888888888889,0.6666666666666666,0.7058823529411765,12.0,4,13.0,14.75,15.25,14.666666666666666,2.739950729095466,0.4425228554340396,1.0171864319890636,7.0,6.5,9,39,0,8.0
2019-09-26,4,3,14,2.2857142857142856,0.7142857142857143,0.8333333333333334,6.0,8,24.0,23.75,20.375,19.583333333333332,2.74117910861517,0.48435478630491413,1.4373730201462736,9.5,9.5,9,39,0,11.333333333333334
2019-09-26,4,4,16,2.3125,0.75,0.8571428571428571,6.0,8,20.0,21.75,21.625,19.916666666666668,2.6556607244347012,0.5600353819063857,1.389200656931635,11.125,9.75,9,39,0,12.0
2019-09-26,4,5,22,2.772727272727273,0.5,1.4285714285714286,13.0,8,19.5,21.25,21.625,22.25,2.6908682052596524,0.5442559389927811,1.411576395889897,9.125,10.875,9,39,0,12.8
2019-09-27,5,0,20,2.6,0.6,1.7894736842105263,8.0,12,16.0,16.75,18.125,17.0,2.696333246217147,0.5408026178972386,1.5059754486999068,9.0,8.25,9,39,0,18.125
2019-09-27,5,1,9,3.111111111111111,0.3333333333333333,0.6666666666666666,8.0,1,4.0,5.0,5.75,6.416666666666667,2.4666666666666663,0.6270833333333333,0.7937500000000001,3.875,1.625,9,39,0,20.0
2019-09-27,5,2,7,2.571428571428572,0.5714285714285714,0.5,5.0,2,12.0,12.25,11.75,11.0,2.942333391690009,0.3988678804855275,1.310133187890541,5.875,5.5,9,39,0,14.5
2019-09-27,5,3,15,2.4,0.6,1.5714285714285714,8.0,6,13.0,15.25,17.75,16.5,2.7478276093045917,0.4788977185076929,1.568403043035396,8.625,8.25,9,39,0,12.0
2019-09-27,5,4,21,2.857142857142857,0.4761904761904761,1.9047619047619049,8.0,11,25.0,24.75,22.375,21.833333333333332,2.7744598286174376,0.4754224177593742,1.7533512205387205,10.875,11.125,9,39,0,12.75
2019-09-27,5,5,26,2.423076923076923,0.6538461538461539,1.1666666666666667,14.0,12,21.5,21.75,21.125,20.333333333333332,2.5892465626161276,0.5907562244518767,1.3367733058135536,11.625,8.625,9,39,0,14.4
2019-09-28,6,0,6,2.833333333333333,0.5,1.8333333333333333,2.0,4,16.0,15.0,14.0,14.0,2.6696862348178136,0.5596828609986504,1.0751967537293625,8.125,5.25,9,39,1,14.0
2019-09-28,6,1,1,2.0,1.0,0.0,1.0,0,4.5,5.5,6.125,6.25,2.5546536796536796,0.6178300865800865,0.865530303030303,4.5,1.625,9,39,1,6.0
2019-09-28,6,2,21,2.571428571428572,0.5238095238095238,1.4,14.0,6,12.0,13.25,14.125,15.0,2.76725965007215,0.37852858946608947,0.914481351981352,5.875,6.375,9,39,1,3.5
2019-09-28,6,3,23,2.739130434782609,0.5652173913043478,1.238095238095238,11.0,11,19.0,18.0,16.875,16.916666666666668,2.6225735294117647,0.4889889705882353,1.3585646668087525,8.0,7.25,9,39,1,9.333333333333334
2019-09-28,6,4,18,2.6666666666666665,0.5555555555555556,2.3125,8.0,8,20.5,19.5,20.5,19.833333333333332,2.4973013248361546,0.6160126251457521,1.436013912987597,11.25,8.75,9,39,1,12.75
2019-09-28,6,5,22,2.409090909090909,0.6363636363636364,1.4,14.0,6,23.5,21.25,22.0,23.75,2.594073275862069,0.6014658593322386,1.2736746758199848,11.25,9.375,9,39,1,13.8
2019-09-29,0,0,10,2.3,0.7,0.7777777777777778,6.0,2,11.5,12.5,12.0,10.083333333333334,2.8430770618270618,0.49194555444555443,1.432674963924964,6.625,5.0,9,39,1,12.0
2019-09-29,0,1,6,2.833333333333333,0.3333333333333333,2.0,3.0,3,3.5,5.25,5.25,5.166666666666667,2.5329545454545457,0.6337121212121213,0.925,3.375,1.25,9,39,1,10.0
2019-09-29,0,2,15,2.7333333333333334,0.4666666666666667,0.5714285714285714,9.0,5,15.5,15.0,16.625,16.333333333333332,2.7645667477517324,0.38121682883679786,0.9093675223125687,6.875,7.875,9,39,1,8.0
2019-09-29,0,3,15,2.533333333333333,0.6,0.7142857142857143,10.0,4,14.5,15.0,15.875,15.833333333333334,2.7587923674080965,0.4234597989393385,1.3847505741807211,7.0,8.25,9,39,1,10.333333333333334
2019-09-29,0,4,19,2.736842105263158,0.5263157894736842,0.8333333333333334,11.0,7,20.5,22.25,23.75,22.416666666666668,2.6071013165578383,0.543853320592451,1.5220776701368806,13.0,9.125,9,39,1,11.5
2019-09-29,0,5,24,2.5416666666666665,0.5833333333333334,0.5833333333333334,17.0,7,23.0,27.75,26.375,26.583333333333332,2.7083974093959235,0.510476930045054,1.6287103249665187,13.875,11.0,9,39,1,13.0
2019-09-30,1,0,11,2.8181818181818183,0.4545454545454545,0.5454545454545454,6.0,5,11.0,12.25,11.875,12.416666666666666,2.699050949050949,0.521481123043623,1.4444399350649348,6.875,4.5,9,40,0,11.875
2019-09-30,1,1,2,2.0,1.0,0.0,2.0,0,4.0,5.0,5.125,5.833333333333333,2.4178571428571427,0.6428571428571428,0.9190476190476191,3.5,1.5,9,40,0,11.0
2019-09-30,1,2,13,3.076923076923077,0.2307692307692307,1.2307692307692308,8.0,5,18.0,16.75,16.625,16.083333333333332,2.631427751436543,0.44659962799348984,1.2476902173913045,9.25,5.75,9,40,0,6.5
2019-09-30,1,3,10,2.5,0.7,0.9,3.0,5,17.5,18.25,16.75,15.25,2.7147639318885446,0.42080645854833165,1.516372119023048,8.875,6.375,9,40,0,8.666666666666666
2019-09-30,1,4,25,2.6,0.52,1.1304347826086956,15.0,9,15.5,17.75,20.875,21.5,2.68462256790935,0.46441769563151986,1.6256541499087602,10.625,9.0,9,40,0,9.0
2019-09-30,1,5,22,2.863636363636364,0.4545454545454545,1.8,14.0,8,18.0,21.75,20.25,21.75,2.781050018821758,0.49938005834744964,1.3758984087359374,10.0,8.875,9,40,0,12.2
2019-10-01,2,0,8,3.5,0.0,3.75,5.0,3,11.0,13.25,14.375,13.333333333333334,2.6696075853970593,0.5314702293320714,1.257574881259092,6.5,7.125,10,40,0,14.375
2019-10-01,2,1,4,2.5,0.5,0.5,3.0,1,2.5,6.25,6.625,6.416666666666667,2.3886904761904764,0.6863095238095238,1.053125,3.625,2.625,10,40,0,8.0
2019-10-01,2,2,18,2.7222222222222223,0.5,0.8333333333333334,10.0,7,18.0,16.25,16.5,16.0,2.74718989569512,0.393860340188707,0.8769362898668238,10.0,5.5,10,40,0,6.0
2019-10-01,2,3,15,2.6,0.5333333333333333,1.2,8.0,4,17.5,17.75,17.125,16.75,2.7079624613003097,0.46320865302642794,1.454112130241993,8.75,7.0,10,40,0,10.0
2019-10-01,2,4,11,2.727272727272727,0.4545454545454545,1.4545454545454546,7.0,3,21.5,21.5,21.875,21.666666666666668,2.63106186084447,0.5063842618733922,1.7223034717839707,13.625,7.625,10,40,0,11.25
2019-10-01,2,5,20,3.3,0.2,3.25,10.0,6,20.5,21.25,23.125,23.75,2.5957350745962615,0.5908909897464559,1.5038055015805594,11.75,10.25,10,40,0,11.2
2019-10-02,3,0,9,2.6666666666666665,0.5555555555555556,1.2222222222222223,6.0,3,11.0,14.75,14.375,13.666666666666666,2.649753094557661,0.5244214183649168,1.7421345811051692,8.0,5.75,10,40,0,14.375
2019-10-02,3,1,6,2.333333333333333,0.5,0.8,3.0,3,2.5,3.25,4.5,5.083333333333333,2.5885416666666665,0.5145833333333333,1.3072916666666665,2.25,1.5,10,40,0,9.0
2019-10-02,3,2,19,2.263157894736842,0.6842105263157895,0.4705882352941176,10.0,8,10.0,13.5,14.25,13.916666666666666,2.7274420024420025,0.4613095238095238,1.1388221153846154,7.0,5.75,10,40,0,7.5
2019-10-02,3,3,12,2.833333333333333,0.4166666666666667,1.3636363636363635,7.0,5,16.0,17.75,17.5,17.333333333333332,2.7271180401985355,0.4655419185217946,1.4989463016988172,7.25,8.75,10,40,0,11.333333333333334
2019-10-02,3,4,28,2.9642857142857144,0.25,2.071428571428572,8.0,18,17.0,20.5,20.875,21.333333333333332,2.542117958294429,0.5668855042016807,1.4753631876164768,11.625,8.125,10,40,0,11.5
2019-10-02,3,5,26,2.8076923076923075,0.4615384615384615,1.28,18.0,8,23.5,27.0,25.25,24.333333333333332,2.6847470872406936,0.5388575116036753,1.052988250678468,12.5,11.375,10,40,0,14.8
2019-10-03,4,0,10,2.6,0.6,1.3,7.0,3,9.0,13.25,12.75,12.916666666666666,2.6620035193564604,0.5560991704374056,0.761328377504848,6.25,5.75,10,40,0,12.75
2019-10-03,4,1,6,2.0,0.8333333333333334,0.6,5.0,1,3.5,3.25,4.5,4.916666666666667,2.638888888888889,0.6020833333333333,0.9347222222222221,3.5,0.875,10,40,0,10.0
2019-10-03,4,2,18,2.7777777777777777,0.3888888888888889,0.7647058823529411,10.0,7,16.5,14.5,14.875,15.5,2.68141898306372,0.4722847601959444,0.9685169642019488,7.25,5.875,10,40,0,8.0
2019-10-03,4,3,15,3.1333333333333333,0.2666666666666666,1.7857142857142858,5.0,8,20.0,21.75,19.25,19.083333333333332,2.641023829112064,0.5301622397210632,1.4111049042042447,9.0,9.125,10,40,0,11.333333333333334
2019-10-03,4,4,24,2.958333333333333,0.375,1.681818181818182,9.0,14,19.5,20.0,21.375,20.416666666666668,2.6044454466569236,0.5843409374619413,1.3635310140744923,10.875,9.5,10,40,0,12.25
2019-10-03,4,5,19,2.8947368421052637,0.4210526315789473,0.8333333333333334,6.0,12,20.0,21.25,21.125,22.833333333333332,2.6768821912736387,0.5490636313004734,1.4140114608249619,10.0,9.375,10,40,0,14.6
2019-10-04,5,0,14,2.9285714285714284,0.3571428571428571,0.9285714285714286,9.0,3,17.0,17.0,17.875,17.416666666666668,2.7315605189444194,0.5192117088063295,1.5932960228625863,8.75,8.625,10,40,0,17.875
2019-10-04,5,1,2,2.0,1.0,0.0,2.0,0,6.5,5.75,5.75,6.5,2.5638888888888887,0.5854166666666666,0.7989583333333333,4.25,1.25,10,40,0,14.0
2019-10-04,5,2,16,2.8125,0.4375,1.2142857142857142,8.0,4,8.5,11.75,12.125,10.666666666666666,2.9512619631185806,0.37654645191409886,1.310133187890541,6.125,5.75,10,40,0,8.0
2019-10-04,5,3,15,3.2,0.2666666666666666,2.4,8.0,6,10.5,15.5,16.75,16.5,2.694566739739374,0.4941151098120407,1.6398316144639673,8.375,7.5,10,40,0,10.666666666666666
2019-10-04,5,4,25,2.6,0.52,1.4166666666666667,13.0,11,22.0,23.75,22.75,21.5,2.81215824131585,0.46550178283873933,1.8430089586339586,10.625,11.5,10,40,0,11.75
2019-10-04,5,5,10,3.3,0.2,2.6,4.0,5,24.5,23.75,21.875,20.916666666666668,2.579631178000743,0.6099869936826459,1.2603844169246645,12.125,8.875,10,40,0,14.4
2019-10-05,6,0,6,2.833333333333333,0.3333333333333333,2.333333333333333,4.0,2,9.5,13.25,14.125,13.333333333333334,2.598852901484481,0.5971828609986505,1.0793634203960292,8.125,5.375,10,40,1,14.125
2019-10-05,6,1,5,2.6,0.6,1.6,4.0,1,3.5,4.0,5.75,5.833333333333333,2.4921536796536796,0.6490800865800865,0.803030303030303,4.25,1.5,10,40,1,6.0
2019-10-05,6,2,23,2.782608695652174,0.4347826086956521,0.6956521739130435,15.0,8,16.5,14.0,15.25,15.416666666666666,2.734521554834055,0.41275477994227994,0.9853146853146852,6.75,6.5,10,40,1,5.5
2019-10-05,6,3,16,2.9375,0.375,1.5333333333333334,5.0,8,20.5,19.75,17.625,17.583333333333332,2.656141304347826,0.4934646739130435,1.3648890715706572,7.75,8.125,10,40,1,11.333333333333334
2019-10-05,6,4,21,2.7142857142857144,0.4285714285714285,1.55,16.0,4,18.5,19.75,20.0,19.833333333333332,2.523816476351306,0.6229570695901965,1.498885936797121,10.5,8.875,10,40,1,12.5
2019-10-05,6,5,16,3.0,0.1875,2.1333333333333333,7.0,6,25.5,21.75,21.25,23.583333333333332,2.5603882109270044,0.6095827424491218,1.346822823968133,11.5,8.125,10,40,1,14.2
2019-10-06,0,0,8,2.5,0.625,1.2857142857142858,6.0,1,11.0,11.75,11.875,10.333333333333334,2.7328497890997894,0.5339910089910089,1.3821699134199135,7.125,4.125,10,40,1,11.875
2019-10-06,0,1,5,2.4,0.6,1.0,2.0,2,5.0,6.0,5.25,5.416666666666667,2.5954545454545452,0.5920454545454545,0.975,3.125,1.625,10,40,1,8.0
2019-10-06,0,2,29,2.793103448275862,0.4137931034482758,0.8571428571428571,16.0,8,17.0,15.25,16.375,15.916666666666666,2.767998120300752,0.3880795739348371,0.8705019760940813,7.125,7.625,10,40,1,6.5
2019-10-06,0,3,17,2.9411764705882355,0.3529411764705882,1.6875,6.0,10,13.0,14.5,16.0,15.75,2.7183161769319057,0.44488837036790996,1.3298055192356664,7.5,7.75,10,40,1,14.0
2019-10-06,0,4,22,2.772727272727273,0.3636363636363636,2.15,8.0,13,21.0,20.0,22.375,22.5,2.6158732463823995,0.5429761276099949,1.4470776701368806,12.125,8.5,10,40,1,14.75
2019-10-06,0,5,23,3.130434782608696,0.3478260869565217,1.8695652173913044,12.0,11,24.0,25.0,26.25,26.5,2.671105742729257,0.5333935967117206,1.4353226438070983,14.125,10.625,10,40,1,16.2
2019-10-07,1,0,4,3.25,0.25,2.5,2.0,2,9.5,12.25,11.625,12.25,2.7532467532467533,0.5109916125541125,1.2376217532467533,6.625,4.625,10,41,0,11.625
2019-10-07,1,1,3,2.0,0.6666666666666666,0.5,3.0,0,3.5,4.0,4.75,5.083333333333333,2.342857142857143,0.6928571428571428,0.8190476190476191,3.375,1.25,10,41,0,4.0
2019-10-07,1,2,18,2.6666666666666665,0.3888888888888889,0.7777777777777778,9.0,7,17.5,16.5,16.125,15.5,2.67045490075781,0.4239751936043496,1.3234113712374582,8.875,5.625,10,41,0,3.5
2019-10-07,1,3,22,2.909090909090909,0.2727272727272727,1.8571428571428568,9.0,12,14.5,16.25,17.0,15.333333333333334,2.6522639318885446,0.4770564585483316,1.4726221190230477,9.125,6.5,10,41,0,8.333333333333334
2019-10-07,1,4,20,2.8,0.35,2.0,8.0,11,19.5,19.5,21.125,21.583333333333332,2.6617964809528276,0.480504652153259,1.5876106716478906,10.875,8.875,10,41,0,11.75
2019-10-07,1,5,17,2.823529411764706,0.4117647058823529,0.5882352941176471,7.0,8,21.5,20.25,21.25,21.583333333333332,2.8265045642763034,0.4758410973084886,1.4223269801645089,10.5,9.5,10,41,0,13.4
2019-10-08,2,0,7,2.857142857142857,0.2857142857142857,1.0,3.0,3,8.0,12.25,13.5,12.833333333333334,2.773774252063726,0.4648035626654048,1.5179915479257586,6.25,6.75,10,41,0,13.5
2019-10-08,2,1,11,2.272727272727273,0.6363636363636364,0.6,6.0,5,3.0,4.75,5.875,6.333333333333333,2.401190476190476,0.6738095238095239,0.9906250000000001,3.375,2.125,10,41,0,7.0
2019-10-08,2,2,13,2.769230769230769,0.3076923076923077,1.2307692307692308,5.0,6,17.0,16.0,17.5,16.333333333333332,2.7374676734728975,0.41886034018870705,0.8936029565334906,10.375,6.125,10,41,0,9.0
2019-10-08,2,3,16,3.0625,0.25,1.9375,6.0,8,19.0,17.25,16.875,16.416666666666668,2.731491873065016,0.4636988491048593,1.3987549873848502,8.375,6.75,10,41,0,10.333333333333334
2019-10-08,2,4,21,2.6666666666666665,0.5238095238095238,1.3333333333333333,15.0,5,15.5,19.75,20.125,21.0,2.6219709517535605,0.5232024436915741,1.6595564362108481,12.75,6.625,10,41,0,11.75
2019-10-08,2,5,17,2.764705882352941,0.4705882352941176,2.066666666666667,7.0,10,19.0,21.5,22.75,23.666666666666668,2.687582900683218,0.5506735984421082,1.7433888349138928,11.5,10.25,10,41,0,13.6
2019-10-09,3,0,17,2.4705882352941178,0.4117647058823529,2.7142857142857144,9.0,7,8.5,12.0,13.875,13.583333333333334,2.6946248894294555,0.5169427858862844,1.7449123588829472,7.875,5.375,10,41,0,13.875
2019-10-09,3,1,4,2.25,0.75,0.25,2.0,1,4.0,3.75,5.0,5.0,2.567708333333333,0.5145833333333333,1.2822916666666666,2.375,1.875,10,41,0,17.0
2019-10-09,3,2,19,2.8421052631578947,0.2105263157894736,2.0526315789473686,10.0,7,14.5,13.25,14.375,14.333333333333334,2.6631145170618855,0.5051691729323308,1.0934789781297134,6.875,6.125,10,41,0,10.5
2019-10-09,3,3,13,3.076923076923077,0.1538461538461538,2.583333333333333,4.0,6,13.0,15.5,16.625,16.916666666666668,2.732600496338886,0.45841472553933854,1.5209633471533626,7.375,7.75,10,41,0,13.333333333333334
2019-10-09,3,4,24,2.375,0.5833333333333334,1.4285714285714286,11.0,13,22.5,22.25,21.875,21.75,2.618903672580143,0.5168855042016807,1.55666018009768,11.25,9.25,10,41,0,13.25
2019-10-09,3,5,31,2.7419354838709675,0.4516129032258064,1.5,18.0,13,24.5,26.75,25.125,24.166666666666668,2.7023752923688984,0.5271053748515385,1.1216420968323144,13.375,10.5,10,41,0,15.4
2019-10-10,4,0,13,2.6923076923076925,0.6153846153846154,1.0,7.0,6,11.0,11.25,12.125,12.25,2.670336852689794,0.5560991704374058,0.8702569489334195,6.625,5.125,10,41,0,12.125
2019-10-10,4,1,3,2.0,1.0,0.0,3.0,0,5.0,4.5,4.125,5.0,2.5833333333333335,0.6229166666666667,0.9124999999999999,3.25,0.75,10,41,0,13.0
2019-10-10,4,2,10,2.8,0.4,0.7,5.0,5,18.0,15.5,15.375,15.333333333333334,2.6625697767145136,0.4941101570213412,0.9391051994960663,7.875,5.625,10,41,0,8.0
2019-10-10,4,3,18,2.611111111111111,0.6111111111111112,1.0,8.0,8,14.5,19.25,19.5,19.5,2.686536649624885,0.5058032653620889,1.4155691899185303,9.375,9.0,10,41,0,8.666666666666666
2019-10-10,4,4,16,2.4375,0.5625,1.6428571428571428,7.0,8,20.0,20.0,21.375,20.916666666666668,2.6461121133235905,0.5530909374619413,1.4161495911495912,11.0,9.25,10,41,0,11.0
2019-10-10,4,5,25,3.24,0.28,2.52,11.0,14,20.5,20.0,20.125,21.833333333333332,2.705390963203463,0.5276211361737677,1.3531781274916286,9.625,9.375,10,41,0,12.0
2019-10-11,5,0,20,2.25,0.8,1.05,10.0,10,17.0,16.5,17.25,17.166666666666668,2.7489477369895328,0.5046440396333972,1.4887792161398974,8.625,8.125,10,41,0,17.25
2019-10-11,5,1,8,3.0,0.5,1.375,6.0,2,5.5,4.75,5.375,6.083333333333333,2.513888888888889,0.6354166666666667,0.7489583333333333,4.25,1.0,10,41,0,20.0
2019-10-11,5,2,13,2.6923076923076925,0.4615384615384615,0.7692307692307693,9.0,4,11.5,11.75,12.875,11.75,2.952824463118581,0.3812339519140989,1.3091411243984774,6.5,5.625,10,41,0,14.0
2019-10-11,5,3,17,2.8823529411764706,0.2941176470588235,1.4705882352941178,8.0,8,15.0,14.0,16.375,16.666666666666668,2.719566739739374,0.49272622092315177,1.7106649477973008,8.25,7.25,10,41,0,13.666666666666666
2019-10-11,5,4,16,2.8125,0.375,1.375,8.0,8,23.0,24.0,23.875,22.166666666666668,2.79340824131585,0.46800178283873933,1.7544672919672921,11.25,11.875,10,41,0,14.5
2019-10-11,5,5,17,2.411764705882353,0.7058823529411765,0.6428571428571429,9.0,6,18.0,19.75,19.875,20.5,2.6700157933853585,0.5628716090672612,1.3666344169246645,10.75,8.375,10,41,0,14.8
2019-10-12,6,0,8,2.75,0.5,0.625,4.0,4,6.0,11.0,13.25,12.333333333333334,2.6453272604588394,0.5619264507422402,1.2876967537293624,7.875,5.0,10,41,1,13.25
2019-10-12,6,1,3,3.6666666666666665,0.0,1.6666666666666667,1.0,1,3.0,3.75,5.625,5.5,2.4838203463203463,0.6615800865800866,0.8571969696969698,4.25,1.375,10,41,1,8.0
2019-10-12,6,2,19,2.6842105263157894,0.4210526315789473,1.0555555555555556,14.0,4,22.0,17.0,16.375,15.75,2.7252047846477194,0.42245974888637927,0.966501976284585,8.375,6.375,10,41,1,5.5
2019-10-12,6,3,17,2.823529411764706,0.4705882352941176,1.411764705882353,12.0,4,19.5,19.25,17.375,17.333333333333332,2.7177732487922706,0.46395078502415454,1.3653792676490886,7.25,8.0,10,41,1,10.0
2019-10-12,6,4,31,2.7096774193548385,0.6129032258064516,1.4516129032258065,15.0,16,19.5,20.0,19.125,20.166666666666668,2.5773879049227344,0.5783142124473394,1.533982090643275,10.375,8.0,10,41,1,11.75
2019-10-12,6,5,16,2.8125,0.5,1.6875,8.0,7,19.0,21.25,20.625,22.666666666666668,2.613959639498433,0.5615916710205503,1.3700684380032206,11.25,7.375,10,41,1,15.6
2019-10-13,0,0,4,2.75,0.5,1.5,3.0,1,9.0,10.25,12.125,10.416666666666666,2.670349789099789,0.5704493423243423,1.3137175324675325,7.625,3.875,10,41,1,12.125
2019-10-13,0,1,1,1.0,1.0,,1.0,0,5.5,4.5,5.25,5.416666666666667,2.5954545454545452,0.5920454545454545,1.025,2.875,1.75,10,41,1,4.0
2019-10-13,0,2,10,2.6,0.5,0.7,6.0,3,22.0,18.75,18.125,16.666666666666668,2.767136051335235,0.38147037853253823,0.8859781665702718,8.25,7.625,10,41,1,2.5
2019-10-13,0,3,7,2.7142857142857144,0.1428571428571428,1.3333333333333333,6.0,1,16.0,15.25,15.25,15.666666666666666,2.7381371487989132,0.44552775655716825,1.313470291962939,6.625,7.875,10,41,1,5.0
2019-10-13,0,4,14,2.642857142857143,0.3571428571428571,2.3846153846153846,8.0,5,20.5,20.5,21.875,22.583333333333332,2.5970795400886932,0.5403537499876172,1.4610199778291881,11.75,9.125,10,41,1,5.5
2019-10-13,0,5,25,2.84,0.52,0.8333333333333334,13.0,12,23.5,23.25,25.25,26.0,2.719668155071473,0.5083234704845117,1.435147328239076,13.875,10.0,10,41,1,7.2
2019-10-14,1,0,13,3.076923076923077,0.3846153846153846,1.3846153846153846,8.0,5,7.5,9.25,10.375,11.166666666666666,2.7934253246753245,0.48867018398268397,1.3983360389610389,6.0,4.0,10,42,0,10.375
2019-10-14,1,1,5,2.4,0.6,0.4,4.0,1,2.5,3.25,4.25,4.75,2.289285714285714,0.6869047619047619,0.7773809523809524,3.25,1.0,10,42,0,13.0
2019-10-14,1,2,17,2.823529411764706,0.4117647058823529,0.7058823529411765,5.0,10,15.5,16.75,17.125,16.166666666666668,2.716288234091144,0.3975863047154607,1.2539669267930138,9.25,6.0,10,42,0,9.0
2019-10-14,1,3,16,2.6875,0.5625,1.6666666666666667,8.0,7,16.0,16.75,17.375,15.833333333333334,2.6606371376301716,0.4650947360602933,1.481080765639589,8.875,7.0,10,42,0,11.666666666666666
2019-10-14,1,4,23,2.652173913043478,0.4782608695652174,1.7142857142857142,10.0,11,22.5,19.0,20.25,21.166666666666668,2.6923520365083835,0.4594398373384442,1.6645337485709675,10.125,8.625,10,42,0,12.75
2019-10-14,1,5,16,2.8125,0.4375,2.0,8.0,8,19.5,18.75,20.625,21.0,2.8328548316559825,0.45912986736196454,1.3879018464746693,10.375,8.75,10,42,0,14.8
2019-10-15,2,0,6,2.6666666666666665,0.3333333333333333,1.6666666666666667,5.0,1,7.5,9.25,13.0,12.416666666666666,2.846826200115674,0.40960875747059955,1.5975370024712132,6.125,6.25,10,42,0,13.0
2019-10-15,2,2,22,2.909090909090909,0.2727272727272727,0.8636363636363636,9.0,9,15.5,16.75,16.75,16.416666666666668,2.741516256468849,0.41784819443971916,0.9571713326018667,9.875,5.875,10,42,0,6.0
2019-10-15,2,3,21,3.333333333333333,0.1904761904761904,1.5238095238095235,6.0,14,15.5,16.5,17.125,16.583333333333332,2.801804373065016,0.4324488491048593,1.4967117181540808,7.875,7.25,10,42,0,14.0
2019-10-15,2,4,19,2.8421052631578947,0.4736842105263157,1.1578947368421053,13.0,6,16.0,18.75,20.125,20.666666666666668,2.6398280946107033,0.5112976817868122,1.6699731028775147,12.75,6.5,10,42,0,16.333333333333332
2019-10-15,2,5,21,2.4285714285714284,0.6666666666666666,0.8421052631578947,11.0,10,18.5,19.5,21.75,22.583333333333332,2.718171135977336,0.5244971278538728,1.8495482552037479,10.75,10.0,10,42,0,17.0
2019-10-16,3,0,8,2.75,0.5,1.125,6.0,2,13.0,12.0,14.5,13.666666666666666,2.6284484188412205,0.5163300407882451,1.7773798913504795,8.5,5.25,10,42,0,14.5
2019-10-16,3,2,12,2.4166666666666665,0.5833333333333334,1.818181818181818,6.0,2,19.0,14.5,15.125,14.916666666666666,2.672223828802776,0.4737926547137073,1.2827502331904421,7.375,6.375,10,42,0,8.0
2019-10-16,3,3,13,2.923076923076923,0.3076923076923077,2.3846153846153846,5.0,7,12.5,14.25,16.5,16.583333333333332,2.7779301666685567,0.4240740661986792,1.7188800138200293,6.625,8.0,10,42,0,10.0
2019-10-16,3,4,20,2.8,0.35,2.210526315789474,13.0,7,26.0,21.5,21.875,22.5,2.5616120059134766,0.5325105042016807,1.568564942002442,11.0,9.75,10,42,0,11.0
2019-10-16,3,5,24,2.4166666666666665,0.625,1.5,19.0,3,28.5,26.0,27.0,24.916666666666668,2.6857422278527694,0.5366819877547644,1.1372670968323144,14.75,11.0,10,42,0,13.25
2019-10-17,4,0,13,2.769230769230769,0.5384615384615384,2.272727272727273,8.0,5,11.5,10.25,12.875,12.333333333333334,2.6140181713711126,0.5973079616461969,0.8702569489334195,7.25,5.25,10,42,0,12.875
